,State,Agency Type,Agency Name,Population ,Assault Offenses,Aggravated Assault,Simple Assault,Intimidation,Homicide Offenses,Murder and Nonnegligent Manslaughter,Negligent Manslaughter,Justifiable Homicide,Kidnapping/ Abduction,Sex Offenses,Rape,Sodomy,Sexual Assault With An Object,Fondling,Sex Offenses  Nonforcible,Incest,Statutory Rape,Arson,Bribery,Burglary/ Breaking & Entering,Counter- feiting/ Forgery,Destruction/ Damage/ Vandalism,Embezzle- ment,Extortion/ Blackmail,Fraud Offenses,False Pretenses/ Swindle/ Confidence Game,Credit Card/ Automated Teller Machine Fraud,Imperson- ation,Welfare Fraud,Wire Fraud,Larceny- Theft Offenses,Pocket- picking,Purse- snatching,Shop- lifting,Theft From Building,Theft From Coin- operated Machine,Theft From Motor Vehicle,Theft of Motor Vehicle Parts or Accessories,All Other Larceny,Motor Vehicle Theft,Robbery,Stolen Property Offenses ,Drug/ Narcotic Offenses,Drug/ Narcotic Violations,Drug Equipment Violations,Gambling Offenses,Betting/ Wagering,Operating/ Promoting/ Assisting Gambling,Gambling Equipment Violations,Sports Tampering,Porno- graphy/ Obscene Material,Prost- itution Offenses,Prost- itution,Assisting or Pro- moting Prost- itution,Weapon Law Violations
4271,UTAH,Nonmetropolitan Counties,Wasatch,26757,69.0,10.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,85.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,125.0,1.0,1.0,8.0,32.0,1.0,17.0,5.0,60.0,6.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
4272,UTAH,State Police Agencies,Utah Highway Patrol,26757,115.0,39.0,68.0,8.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,23.0,44.0,0.0,0.0,30.0,22.0,2.0,6.0,0.0,0.0,166.0,0.0,0.0,4.0,0.0,0.0,30.0,0.0,132.0,22.0,1.0,40.0,2849.0,1629.0,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
4273,UTAH,Other Agencies,Cache-Rich Drug Task Force,26757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,172.0,101.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4274,UTAH,Other Agencies,Davis Metropolitan Narcotics Strike Force,26757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,162.0,94.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
4275,UTAH,Other Agencies,Parks and Recreation,26757,17.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,17.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,6.0,0.0,6.0,117.0,64.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
4276,UTAH,Other Agencies,Utah Transit Authority,26757,70.0,10.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,64.0,0.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,2236.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,2203.0,29.0,2.0,4.0,137.0,63.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4277,UTAH,Other Agencies,Wildlife Resources,26757,7.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,42.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
4278,VERMONT,Cities,Barre,9060,134.0,12.0,103.0,19.0,0.0,0.0,0.0,0.0,1.0,27.0,8.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,84.0,2.0,167.0,3.0,0.0,25.0,15.0,2.0,8.0,0.0,0.0,378.0,1.0,2.0,66.0,106.0,0.0,95.0,14.0,94.0,7.0,2.0,2.0,30.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
4279,VERMONT,Cities,Barre Town,7932,34.0,5.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,61.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,13.0,17.0,0.0,81.0,9.0,35.0,6.0,1.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4280,VERMONT,Cities,Bellows Falls,3129,56.0,11.0,38.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,50.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,68.0,2.0,2.0,20.0,9.0,0.0,15.0,1.0,19.0,4.0,2.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4281,VERMONT,Cities,Bennington,15691,157.0,22.0,132.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,128.0,8.0,183.0,5.0,0.0,30.0,25.0,4.0,0.0,0.0,1.0,419.0,0.0,1.0,92.0,64.0,0.0,86.0,38.0,138.0,24.0,3.0,10.0,68.0,58.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4282,VERMONT,Cities,Berlin,2884,45.0,7.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,21.0,16.0,1.0,4.0,0.0,0.0,90.0,0.0,0.0,78.0,5.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,21.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4283,VERMONT,Cities,Bradford,2802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4284,VERMONT,Cities,Brandon,3940,28.0,1.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,52.0,1.0,0.0,14.0,10.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,1.0,9.0,0.0,9.0,6.0,35.0,2.0,0.0,2.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4285,VERMONT,Cities,Brattleboro,11970,188.0,24.0,146.0,18.0,1.0,0.0,1.0,0.0,2.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,60.0,6.0,172.0,5.0,1.0,51.0,37.0,6.0,8.0,0.0,0.0,350.0,1.0,7.0,95.0,65.0,1.0,69.0,6.0,106.0,11.0,13.0,7.0,80.0,56.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4286,VERMONT,Cities,Brighton,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4287,VERMONT,Cities,Bristol,3882,9.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,9.0,0.0,0.0,0.0,21.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4288,VERMONT,Cities,Canaan,969,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4289,VERMONT,Cities,Castleton,4692,28.0,12.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,32.0,1.0,1.0,8.0,6.0,2.0,0.0,0.0,0.0,55.0,0.0,3.0,1.0,11.0,0.0,6.0,0.0,34.0,6.0,0.0,0.0,20.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4290,VERMONT,Cities,Chester,3151,15.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,2.0,17.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,7.0,1.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4291,VERMONT,Cities,Colchester,17153,85.0,16.0,62.0,7.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,2.0,8.0,1.0,7.0,0.0,0.0,141.0,6.0,148.0,5.0,0.0,45.0,38.0,4.0,2.0,0.0,1.0,424.0,0.0,3.0,44.0,43.0,0.0,181.0,21.0,132.0,9.0,3.0,8.0,118.0,86.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0
4292,VERMONT,Cities,Dover,1116,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,3.0,14.0,1.0,0.0,1.0,56.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4293,VERMONT,Cities,Essex,19700,84.0,7.0,59.0,18.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,78.0,5.0,139.0,1.0,0.0,61.0,46.0,9.0,5.0,0.0,1.0,390.0,0.0,1.0,43.0,42.0,1.0,126.0,21.0,156.0,12.0,2.0,1.0,54.0,43.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
4294,VERMONT,Cities,Fair Haven,2716,54.0,4.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,22.0,1.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,80.0,0.0,1.0,8.0,21.0,0.0,7.0,1.0,42.0,1.0,1.0,2.0,14.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4295,VERMONT,Cities,Hardwick,3001,35.0,5.0,24.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,28.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,2.0,15.0,0.0,14.0,1.0,24.0,3.0,0.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4296,VERMONT,Cities,Hartford,9945,83.0,11.0,69.0,3.0,2.0,2.0,0.0,0.0,2.0,13.0,8.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,47.0,2.0,76.0,2.0,0.0,14.0,8.0,5.0,1.0,0.0,0.0,143.0,0.0,0.0,10.0,40.0,0.0,39.0,10.0,44.0,8.0,0.0,7.0,106.0,66.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4297,VERMONT,Cities,Hinesburg,4422,14.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,13.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4298,VERMONT,Cities,Ludlow,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4299,VERMONT,Cities,Lyndonville,1204,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,VERMONT,Cities,Manchester,4368,17.0,7.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,19.0,0.0,0.0,28.0,25.0,2.0,1.0,0.0,0.0,60.0,0.0,0.0,7.0,14.0,0.0,10.0,6.0,23.0,3.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4301,VERMONT,Cities,Middlebury,8477,26.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,8.0,1.0,1.0,2.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,91.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,67.0,1.0,1.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4302,VERMONT,Cities,Milton,10411,54.0,7.0,38.0,9.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,75.0,2.0,61.0,4.0,0.0,32.0,16.0,10.0,6.0,0.0,0.0,126.0,0.0,0.0,12.0,29.0,0.0,33.0,11.0,41.0,7.0,1.0,7.0,61.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
4303,VERMONT,Cities,Morristown,5273,41.0,10.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,35.0,0.0,0.0,18.0,14.0,1.0,2.0,0.0,1.0,71.0,0.0,1.0,11.0,10.0,0.0,12.0,2.0,35.0,4.0,0.0,0.0,44.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4304,VERMONT,Cities,Newport,4576,75.0,13.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0,7.0,12.0,0.0,9.0,0.0,30.0,2.0,0.0,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4305,VERMONT,Cities,Northfield,6217,19.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,1.0,42.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,22.0,10.0,0.0,8.0,0.0,17.0,5.0,0.0,3.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4306,VERMONT,Cities,Norwich,3412,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,1.0,25.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,8.0,0.0,13.0,0.0,11.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4307,VERMONT,Cities,Randolph,4785,14.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,1.0,24.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,44.0,1.0,1.0,4.0,10.0,0.0,21.0,1.0,6.0,2.0,0.0,1.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4308,VERMONT,Cities,Richmond,4105,15.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,28.0,0.0,0.0,18.0,8.0,0.0,1.0,0.0,9.0,30.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,8.0,1.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4309,VERMONT,Cities,Rutland,16388,223.0,46.0,132.0,45.0,2.0,0.0,2.0,0.0,8.0,10.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,209.0,11.0,249.0,3.0,0.0,48.0,35.0,9.0,1.0,1.0,2.0,848.0,1.0,2.0,154.0,148.0,1.0,248.0,10.0,284.0,20.0,12.0,18.0,72.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4310,VERMONT,Cities,Shelburne,7183,25.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,20.0,4.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,73.0,0.0,0.0,6.0,22.0,0.0,27.0,3.0,15.0,2.0,0.0,2.0,75.0,37.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4311,VERMONT,Cities,South Burlington,18005,96.0,14.0,69.0,13.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,89.0,10.0,170.0,7.0,0.0,45.0,33.0,12.0,0.0,0.0,0.0,687.0,0.0,5.0,213.0,39.0,0.0,69.0,0.0,361.0,3.0,6.0,19.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0
4312,VERMONT,Cities,Springfield,9367,201.0,25.0,167.0,9.0,0.0,0.0,0.0,0.0,4.0,16.0,3.0,0.0,0.0,13.0,3.0,1.0,2.0,2.0,0.0,62.0,6.0,87.0,2.0,0.0,21.0,14.0,1.0,6.0,0.0,0.0,213.0,4.0,2.0,27.0,28.0,0.0,28.0,9.0,115.0,11.0,4.0,4.0,63.0,37.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0
4313,VERMONT,Cities,St. Albans,6966,95.0,21.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,144.0,6.0,0.0,28.0,26.0,1.0,1.0,0.0,0.0,379.0,2.0,8.0,68.0,116.0,0.0,73.0,27.0,85.0,21.0,8.0,7.0,58.0,53.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
4314,VERMONT,Cities,St. Johnsbury,7589,66.0,5.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0,0.0,47.0,1.0,0.0,9.0,7.0,2.0,0.0,0.0,0.0,94.0,0.0,0.0,25.0,25.0,0.0,15.0,5.0,24.0,4.0,2.0,1.0,37.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4315,VERMONT,Cities,Stowe,4353,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,29.0,4.0,0.0,30.0,28.0,1.0,0.0,0.0,1.0,117.0,0.0,0.0,4.0,51.0,0.0,16.0,1.0,45.0,4.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4316,VERMONT,Cities,Swanton,6473,58.0,9.0,33.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,14.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,8.0,5.0,0.0,4.0,1.0,31.0,4.0,2.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4317,VERMONT,Cities,Vergennes,2580,19.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,4.0,7.0,0.0,5.0,0.0,14.0,2.0,1.0,0.0,28.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4318,VERMONT,Cities,Vernon,2191,25.0,5.0,13.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4319,VERMONT,Cities,Williston,8749,34.0,9.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,56.0,2.0,0.0,38.0,34.0,2.0,2.0,0.0,0.0,185.0,0.0,0.0,69.0,20.0,0.0,34.0,9.0,53.0,10.0,2.0,6.0,163.0,90.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
4320,VERMONT,Cities,Wilmington,1864,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,16.0,3.0,0.0,2.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4321,VERMONT,Cities,Windsor,3551,32.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,54.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,48.0,0.0,2.0,1.0,7.0,0.0,26.0,0.0,12.0,4.0,1.0,5.0,25.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4322,VERMONT,Cities,Winhall,764,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,57.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,VERMONT,Cities,Winooski,7307,59.0,18.0,39.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,35.0,3.0,76.0,1.0,0.0,13.0,10.0,3.0,0.0,0.0,0.0,118.0,1.0,1.0,15.0,15.0,0.0,22.0,4.0,60.0,3.0,2.0,3.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4324,VERMONT,Cities,Woodstock,3045,19.0,3.0,9.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,30.0,1.0,0.0,12.0,5.0,3.0,3.0,0.0,1.0,32.0,0.0,2.0,3.0,4.0,0.0,8.0,1.0,14.0,0.0,0.0,1.0,16.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4325,VERMONT,Universities and Colleges,University of Vermont,13478,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,68.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,2.0,61.0,0.0,4.0,0.0,22.0,0.0,0.0,2.0,343.0,183.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
